subject_id,tumor_voxel_count,tumor_fraction,num_positive_slices,total_slices,volume_shape,spacing
BraTS-GLI-01256-000,135252,0.015149193548387096,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01257-000,24955,0.0027951388888888887,40,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01258-000,59246,0.006635976702508961,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01259-000,71751,0.008036626344086022,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01260-000,130505,0.014617495519713261,92,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01261-000,63159,0.007074260752688172,50,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01262-000,160010,0.017922267025089606,95,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01263-000,57830,0.0064773745519713264,102,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01264-000,24143,0.0027041890681003583,43,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01265-000,58208,0.006519713261648745,59,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01266-000,154279,0.01728035394265233,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01267-000,89189,0.00998980734767025,87,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01268-000,44519,0.004986447132616488,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01269-000,76789,0.008600918458781363,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01270-000,185137,0.020736671146953406,94,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01271-000,42204,0.004727150537634409,64,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01272-000,50183,0.005620855734767025,52,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01273-000,7285,0.0008159722222222223,29,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01274-000,43464,0.004868279569892473,43,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01275-000,31532,0.003531810035842294,53,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01276-000,10101,0.0011313844086021506,34,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01277-000,73658,0.008250224014336918,62,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01278-000,34311,0.0038430779569892473,58,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01279-000,15718,0.0017605286738351254,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01280-000,170359,0.019081429211469533,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01281-000,154508,0.01730600358422939,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01282-000,125370,0.014042338709677419,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01283-000,143759,0.01610203853046595,95,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01284-000,163378,0.01829950716845878,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01285-000,108359,0.01213698476702509,90,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01286-000,100724,0.011281810035842294,81,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01287-000,90607,0.010148633512544802,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01288-000,123632,0.013847670250896057,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01289-000,99859,0.011184923835125447,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01290-000,37828,0.004237007168458782,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01291-000,105852,0.011856182795698925,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01292-000,92661,0.01037869623655914,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01293-000,129521,0.014507280465949821,64,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01294-000,76427,0.008560371863799283,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01295-000,38684,0.004332885304659498,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01296-000,122929,0.013768929211469534,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01297-000,67704,0.007583333333333333,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01298-000,97135,0.010879816308243728,52,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01299-000,165681,0.018557459677419355,92,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01300-000,45281,0.005071796594982079,59,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01301-000,7621,0.0008536066308243728,31,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01302-000,150805,0.016891241039426522,83,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01303-000,110151,0.012337701612903226,83,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01304-000,94933,0.010633176523297492,55,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01305-000,94460,0.010580197132616487,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01306-000,56169,0.00629133064516129,52,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01307-000,176020,0.019715501792114697,84,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01308-000,6520,0.0007302867383512545,23,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01309-000,67291,0.007537074372759856,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01310-000,46457,0.005203517025089606,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01311-000,97479,0.010918346774193548,88,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01312-000,82915,0.009287074372759857,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01313-000,182014,0.02038687275985663,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01314-000,70433,0.007889000896057348,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01315-000,135030,0.015124327956989248,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01316-000,134387,0.015052307347670251,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01317-000,126608,0.01418100358422939,61,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01318-000,39996,0.004479838709677419,40,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01319-000,65321,0.007316420250896057,55,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01320-000,261373,0.02927564964157706,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01321-000,128820,0.014428763440860215,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01322-000,16323,0.0018282930107526882,42,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01323-000,86818,0.00972423835125448,53,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01324-000,284681,0.031886312724014335,95,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01325-000,130959,0.014668346774193548,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01326-000,215769,0.024167674731182795,85,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01327-000,11932,0.0013364695340501791,27,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01328-000,121908,0.013654569892473118,64,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01329-000,55916,0.006262992831541219,56,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01330-000,55536,0.006220430107526881,64,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01331-000,82008,0.009185483870967742,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01332-000,74506,0.008345206093189964,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01333-000,4830,0.000540994623655914,26,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01334-000,59765,0.006694108422939068,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01335-000,148522,0.016635528673835127,83,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01336-000,50014,0.005601926523297491,56,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01337-000,75919,0.008503472222222223,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01338-000,97565,0.010927979390681004,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01339-000,130632,0.014631720430107527,84,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01340-000,31705,0.003551187275985663,43,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01341-000,3340,0.00037410394265232976,22,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01342-000,67771,0.007590837813620072,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01343-000,162937,0.01825011200716846,85,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01344-000,10780,0.0012074372759856631,39,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01345-000,63205,0.007079413082437276,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01346-000,163432,0.018305555555555554,81,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01347-000,31162,0.003490367383512545,54,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01348-000,35578,0.003984991039426523,55,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01349-000,9993,0.001119287634408602,40,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01350-000,25783,0.00288788082437276,46,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01351-000,114686,0.0128456541218638,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01352-000,60238,0.006747087813620072,56,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01353-000,43858,0.004912410394265233,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01354-000,61579,0.006897289426523298,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01355-000,111090,0.012442876344086022,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01356-000,139471,0.015621751792114695,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01357-000,90450,0.010131048387096775,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01358-000,154018,0.017251120071684587,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01359-000,48979,0.005485999103942652,54,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01360-000,155180,0.01738127240143369,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01361-000,113518,0.012714829749103942,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01362-000,140999,0.01579289874551971,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01363-000,6664,0.000746415770609319,26,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01364-000,49696,0.005566308243727599,59,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01365-000,27625,0.0030941980286738353,40,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01366-000,15026,0.0016830197132616488,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01367-000,41170,0.004611335125448029,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01368-000,190650,0.021354166666666667,75,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01369-000,56813,0.006363463261648746,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01370-000,76764,0.008598118279569892,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01371-000,172295,0.019298275089605736,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01372-000,24729,0.0027698252688172042,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01373-000,80004,0.008961021505376345,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01374-000,140459,0.015732414874551973,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01375-000,44703,0.0050070564516129035,59,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01376-000,55211,0.006184027777777778,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01377-000,108981,0.012206653225806451,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01378-000,172317,0.019300739247311828,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01379-000,58929,0.006600470430107527,59,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01380-000,70109,0.007852710573476702,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01381-000,118517,0.01327475358422939,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01382-000,41918,0.004695116487455197,62,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01383-000,92278,0.010335797491039427,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01384-000,111382,0.012475582437275985,64,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01385-000,146347,0.016391913082437277,89,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01386-000,176059,0.01971987007168459,85,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01387-000,92297,0.010337925627240143,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01388-000,151417,0.0169597894265233,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01389-000,20653,0.0023132840501792116,38,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01390-000,52724,0.005905465949820788,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01391-000,124002,0.013889112903225807,91,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01392-000,37644,0.004216397849462365,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01393-000,66727,0.007473902329749104,50,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01394-000,52232,0.005850358422939068,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01395-000,22850,0.0025593637992831542,41,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01396-000,84001,0.009408714157706093,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01397-000,63983,0.007166554659498208,47,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01398-000,42300,0.004737903225806452,54,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01399-000,29880,0.0033467741935483872,95,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01400-000,153838,0.017230958781362007,84,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01401-000,161450,0.01808355734767025,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01402-000,75231,0.00842641129032258,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01403-000,146330,0.016390008960573476,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01404-000,22551,0.0025258736559139786,37,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01405-000,10951,0.0012265905017921146,42,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01406-000,162577,0.018209789426523296,91,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01407-000,10186,0.001140905017921147,27,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01408-000,45408,0.005086021505376344,44,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01409-000,38696,0.004334229390681003,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01410-000,93395,0.010460909498207886,59,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01411-000,111724,0.012513888888888889,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01412-000,63061,0.007063284050179212,61,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01413-000,173927,0.019481070788530466,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01414-000,120654,0.013514112903225807,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01415-000,80679,0.00903662634408602,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01416-000,217356,0.02434543010752688,84,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01417-000,61085,0.0068419578853046595,58,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01418-000,187569,0.02100907258064516,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01419-000,210260,0.023550627240143368,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01420-000,20487,0.002294690860215054,41,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01421-000,137297,0.015378248207885305,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01422-000,21607,0.0024201388888888888,44,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01423-000,12969,0.0014526209677419356,36,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01424-000,147785,0.016552979390681004,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01425-000,198692,0.022254928315412186,81,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01426-000,82709,0.009264000896057348,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01427-000,100873,0.011298499103942653,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01428-000,139254,0.01559744623655914,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01429-000,149341,0.016727262544802866,97,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01430-000,256849,0.028768929211469535,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01431-000,49639,0.005559923835125448,48,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01432-000,248232,0.027803763440860215,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01433-000,64107,0.007180443548387097,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01434-000,30440,0.003409498207885305,41,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01435-000,25624,0.0028700716845878136,33,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01436-000,61746,0.006915994623655914,56,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01437-000,53270,0.005966621863799283,49,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01438-000,79615,0.008917450716845878,53,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01439-000,18890,0.00211581541218638,27,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01440-000,35439,0.003969422043010752,44,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01441-000,130288,0.014593189964157706,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01442-000,99624,0.011158602150537635,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01443-000,50735,0.005682683691756272,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01444-000,168187,0.01883814964157706,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01445-000,131589,0.01473891129032258,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01446-000,107194,0.012006496415770609,59,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01447-000,81847,0.009167450716845878,61,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01448-000,44798,0.005017697132616488,54,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01449-000,97212,0.010888440860215053,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01450-000,89516,0.010026433691756272,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01451-000,19075,0.0021365367383512543,36,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01452-000,31109,0.0034844310035842293,52,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01453-000,23456,0.0026272401433691758,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01454-000,59206,0.0066314964157706095,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01455-000,175646,0.01967361111111111,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01456-000,110210,0.012344310035842293,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01457-000,66672,0.007467741935483871,58,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01458-000,60356,0.006760304659498208,50,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01459-000,21984,0.0024623655913978493,44,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01460-000,111312,0.01246774193548387,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01461-000,77278,0.008655689964157706,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01462-000,117937,0.013209789426523297,75,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01463-000,161557,0.01809554211469534,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01464-000,30490,0.003415098566308244,53,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01465-000,159632,0.017879928315412186,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01466-000,148030,0.016580421146953406,71,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01467-000,206134,0.02308848566308244,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01468-000,69628,0.007798835125448028,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01469-000,52716,0.005904569892473118,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01470-000,73827,0.008269153225806451,61,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01471-000,200621,0.022470990143369177,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01472-000,54958,0.006155689964157706,50,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01473-000,156762,0.017558467741935483,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01474-000,70781,0.007927979390681003,56,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01475-000,204242,0.022876568100358423,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01476-000,51173,0.0057317428315412184,62,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01477-000,195433,0.021889896953405017,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01478-000,230882,0.025860439068100358,84,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01479-000,190251,0.02130947580645161,81,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01480-000,34700,0.003886648745519713,44,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01481-000,56512,0.006329749103942652,56,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01482-000,30073,0.0033683915770609317,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01483-000,107864,0.012081541218637993,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01484-000,162703,0.018223902329749103,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01485-000,39237,0.004394825268817204,50,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01486-000,143067,0.016024529569892473,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01487-000,85121,0.009534162186379928,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01488-000,46436,0.005201164874551971,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01489-000,196181,0.021973678315412186,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01490-000,113289,0.012689180107526881,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01491-000,23844,0.0026706989247311827,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01492-000,49010,0.005489471326164875,49,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01493-000,77001,0.008624663978494623,56,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01494-000,191547,0.021454637096774195,81,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01495-000,220284,0.024673387096774194,85,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
