image_a,image_b,split_a,split_b,class_a,class_b,hash_distance
dataset/test/notumor/Te-no_0023.jpg,dataset/train/notumor/Tr-no_0179.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0023.jpg,dataset/train/notumor/Tr-no_1141.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0024.jpg,dataset/train/notumor/Tr-no_0290.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0025.jpg,dataset/train/notumor/Tr-no_0329.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0026.jpg,dataset/train/notumor/Tr-no_0340.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0026.jpg,dataset/train/notumor/Tr-no_1153.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0027.jpg,dataset/train/notumor/Tr-no_0043.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0027.jpg,dataset/train/notumor/Tr-no_0074.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0027.jpg,dataset/train/notumor/Tr-no_0079.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0027.jpg,dataset/train/notumor/Tr-no_1162.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0028.jpg,dataset/train/notumor/Tr-no_0351.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0029.jpg,dataset/test/notumor/Te-no_0069.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0029.jpg,dataset/train/notumor/Tr-no_0333.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0030.jpg,dataset/test/notumor/Te-no_0065.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0030.jpg,dataset/train/notumor/Tr-no_0328.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0030.jpg,dataset/train/notumor/Tr-no_0362.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0030.jpg,dataset/train/notumor/Tr-no_0977.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0031.jpg,dataset/test/notumor/Te-noTr_0001.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0031.jpg,dataset/test/notumor/Te-no_0067.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0031.jpg,dataset/test/notumor/Te-no_0084.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0031.jpg,dataset/train/notumor/Tr-no_0051.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0031.jpg,dataset/train/notumor/Tr-no_0331.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0031.jpg,dataset/train/notumor/Tr-no_0347.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0031.jpg,dataset/train/notumor/Tr-no_0373.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0031.jpg,dataset/train/notumor/Tr-no_1088.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0032.jpg,dataset/train/notumor/Tr-no_0384.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0032.jpg,dataset/train/notumor/Tr-no_0989.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0033.jpg,dataset/train/notumor/Tr-no_0070.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0034.jpg,dataset/train/notumor/Tr-no_0080.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0035.jpg,dataset/test/notumor/Te-no_0081.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0035.jpg,dataset/train/notumor/Tr-no_0091.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0035.jpg,dataset/train/notumor/Tr-no_0345.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0035.jpg,dataset/train/notumor/Tr-no_0985.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0036.jpg,dataset/train/notumor/Tr-no_0102.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0036.jpg,dataset/train/notumor/Tr-no_0968.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0037.jpg,dataset/train/notumor/Tr-no_0113.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0037.jpg,dataset/train/notumor/Tr-no_1093.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0038.jpg,dataset/train/notumor/Tr-no_0044.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0039.jpg,dataset/train/notumor/Tr-no_0124.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0039.jpg,dataset/train/notumor/Tr-no_1094.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0040.jpg,dataset/test/notumor/Te-no_0052.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0040.jpg,dataset/train/notumor/Tr-no_0135.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0040.jpg,dataset/train/notumor/Tr-no_0257.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0040.jpg,dataset/train/notumor/Tr-no_1096.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0041.jpg,dataset/train/notumor/Tr-no_0146.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0042.jpg,dataset/train/notumor/Tr-no_0157.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0042.jpg,dataset/train/notumor/Tr-no_1110.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0043.jpg,dataset/train/notumor/Tr-no_0168.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0043.jpg,dataset/train/notumor/Tr-no_1122.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0044.jpg,dataset/test/notumor/Te-no_0055.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0044.jpg,dataset/test/notumor/Te-no_0061.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0044.jpg,dataset/train/notumor/Tr-no_0057.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0044.jpg,dataset/train/notumor/Tr-no_0180.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0044.jpg,dataset/train/notumor/Tr-no_0291.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0044.jpg,dataset/train/notumor/Tr-no_0324.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0044.jpg,dataset/train/notumor/Tr-no_0984.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0045.jpg,dataset/test/notumor/Te-no_0050.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0045.jpg,dataset/test/notumor/Te-no_0054.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0045.jpg,dataset/train/notumor/Tr-no_0191.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0045.jpg,dataset/train/notumor/Tr-no_0235.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0045.jpg,dataset/train/notumor/Tr-no_0279.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0046.jpg,dataset/train/notumor/Tr-no_0202.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0046.jpg,dataset/train/notumor/Tr-no_1178.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0047.jpg,dataset/test/notumor/Te-no_0077.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0047.jpg,dataset/test/notumor/Te-no_0082.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0047.jpg,dataset/train/notumor/Tr-no_0048.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0047.jpg,dataset/train/notumor/Tr-no_0213.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0047.jpg,dataset/train/notumor/Tr-no_0341.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0047.jpg,dataset/train/notumor/Tr-no_1181.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0048.jpg,dataset/test/notumor/Te-no_0053.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0048.jpg,dataset/test/notumor/Te-no_0068.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0048.jpg,dataset/test/notumor/Te-no_0087.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0048.jpg,dataset/train/notumor/Tr-no_0056.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0048.jpg,dataset/train/notumor/Tr-no_0224.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0048.jpg,dataset/train/notumor/Tr-no_0268.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0048.jpg,dataset/train/notumor/Tr-no_0332.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0048.jpg,dataset/train/notumor/Tr-no_0350.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0048.jpg,dataset/train/notumor/Tr-no_0982.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0049.jpg,dataset/train/notumor/Tr-no_0045.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0050.jpg,dataset/test/notumor/Te-no_0054.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0050.jpg,dataset/train/notumor/Tr-no_0191.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0050.jpg,dataset/train/notumor/Tr-no_0235.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0050.jpg,dataset/train/notumor/Tr-no_0279.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0051.jpg,dataset/train/notumor/Tr-no_0246.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0051.jpg,dataset/train/notumor/Tr-no_1182.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0052.jpg,dataset/train/notumor/Tr-no_0135.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0052.jpg,dataset/train/notumor/Tr-no_0257.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0052.jpg,dataset/train/notumor/Tr-no_1096.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0053.jpg,dataset/test/notumor/Te-no_0068.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0053.jpg,dataset/test/notumor/Te-no_0087.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0053.jpg,dataset/train/notumor/Tr-no_0056.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0053.jpg,dataset/train/notumor/Tr-no_0224.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0053.jpg,dataset/train/notumor/Tr-no_0268.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0053.jpg,dataset/train/notumor/Tr-no_0332.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0053.jpg,dataset/train/notumor/Tr-no_0350.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0053.jpg,dataset/train/notumor/Tr-no_0982.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0054.jpg,dataset/train/notumor/Tr-no_0191.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0054.jpg,dataset/train/notumor/Tr-no_0235.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0054.jpg,dataset/train/notumor/Tr-no_0279.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0055.jpg,dataset/test/notumor/Te-no_0061.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0055.jpg,dataset/train/notumor/Tr-no_0057.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0055.jpg,dataset/train/notumor/Tr-no_0180.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0055.jpg,dataset/train/notumor/Tr-no_0291.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0055.jpg,dataset/train/notumor/Tr-no_0324.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0055.jpg,dataset/train/notumor/Tr-no_0984.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0056.jpg,dataset/train/notumor/Tr-no_0302.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0057.jpg,dataset/train/notumor/Tr-no_0313.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0057.jpg,dataset/train/notumor/Tr-no_1166.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0058.jpg,dataset/train/notumor/Tr-no_0322.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0059.jpg,dataset/train/notumor/Tr-no_0323.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0059.jpg,dataset/train/notumor/Tr-no_0966.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0060.jpg,dataset/train/notumor/Tr-no_0046.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0060.jpg,dataset/train/notumor/Tr-no_0967.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0061.jpg,dataset/train/notumor/Tr-no_0057.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0061.jpg,dataset/train/notumor/Tr-no_0180.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0061.jpg,dataset/train/notumor/Tr-no_0291.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0061.jpg,dataset/train/notumor/Tr-no_0324.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0061.jpg,dataset/train/notumor/Tr-no_0984.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0062.jpg,dataset/test/notumor/Te-no_0073.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0062.jpg,dataset/train/notumor/Tr-no_0064.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0062.jpg,dataset/train/notumor/Tr-no_0325.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0062.jpg,dataset/train/notumor/Tr-no_0336.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0062.jpg,dataset/train/notumor/Tr-no_1183.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0063.jpg,dataset/train/notumor/Tr-no_0326.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0063.jpg,dataset/train/notumor/Tr-no_1174.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0064.jpg,dataset/train/notumor/Tr-no_0327.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0064.jpg,dataset/train/notumor/Tr-no_0970.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0065.jpg,dataset/train/notumor/Tr-no_0328.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0065.jpg,dataset/train/notumor/Tr-no_0362.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0065.jpg,dataset/train/notumor/Tr-no_0977.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0066.jpg,dataset/train/notumor/Tr-no_0330.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0066.jpg,dataset/train/notumor/Tr-no_0971.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0067.jpg,dataset/test/notumor/Te-noTr_0001.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0067.jpg,dataset/test/notumor/Te-no_0084.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0067.jpg,dataset/train/notumor/Tr-no_0051.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0067.jpg,dataset/train/notumor/Tr-no_0331.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0067.jpg,dataset/train/notumor/Tr-no_0347.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0067.jpg,dataset/train/notumor/Tr-no_0373.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0067.jpg,dataset/train/notumor/Tr-no_1088.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0068.jpg,dataset/test/notumor/Te-no_0087.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0068.jpg,dataset/train/notumor/Tr-no_0056.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0068.jpg,dataset/train/notumor/Tr-no_0224.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0068.jpg,dataset/train/notumor/Tr-no_0268.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0068.jpg,dataset/train/notumor/Tr-no_0332.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0068.jpg,dataset/train/notumor/Tr-no_0350.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0068.jpg,dataset/train/notumor/Tr-no_0982.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0069.jpg,dataset/train/notumor/Tr-no_0333.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0070.jpg,dataset/train/notumor/Tr-no_0063.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0070.jpg,dataset/train/notumor/Tr-no_0334.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0070.jpg,dataset/train/notumor/Tr-no_0974.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0071.jpg,dataset/train/notumor/Tr-no_0047.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0072.jpg,dataset/train/notumor/Tr-no_0335.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0072.jpg,dataset/train/notumor/Tr-no_0394.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0072.jpg,dataset/train/notumor/Tr-no_0978.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0073.jpg,dataset/train/notumor/Tr-no_0064.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0073.jpg,dataset/train/notumor/Tr-no_0325.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0073.jpg,dataset/train/notumor/Tr-no_0336.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0073.jpg,dataset/train/notumor/Tr-no_1183.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0074.jpg,dataset/train/notumor/Tr-no_0062.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0074.jpg,dataset/train/notumor/Tr-no_0337.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0074.jpg,dataset/train/notumor/Tr-no_1159.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0075.jpg,dataset/train/notumor/Tr-no_0069.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0075.jpg,dataset/train/notumor/Tr-no_0338.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0075.jpg,dataset/train/notumor/Tr-no_1084.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0076.jpg,dataset/train/notumor/Tr-no_0339.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0076.jpg,dataset/train/notumor/Tr-no_0981.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0077.jpg,dataset/test/notumor/Te-no_0082.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0077.jpg,dataset/train/notumor/Tr-no_0048.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0077.jpg,dataset/train/notumor/Tr-no_0213.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0077.jpg,dataset/train/notumor/Tr-no_0341.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0077.jpg,dataset/train/notumor/Tr-no_1181.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0078.jpg,dataset/train/notumor/Tr-no_0342.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0079.jpg,dataset/train/notumor/Tr-no_0343.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0080.jpg,dataset/test/notumor/Te-no_0227.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0080.jpg,dataset/train/notumor/Tr-no_0039.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0080.jpg,dataset/train/notumor/Tr-no_0148.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0080.jpg,dataset/train/notumor/Tr-no_0222.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0080.jpg,dataset/train/notumor/Tr-no_0282.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0080.jpg,dataset/train/notumor/Tr-no_0344.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0080.jpg,dataset/train/notumor/Tr-no_0505.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0080.jpg,dataset/train/notumor/Tr-no_0965.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0080.jpg,dataset/train/notumor/Tr-no_1001.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0080.jpg,dataset/train/notumor/Tr-no_1082.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0080.jpg,dataset/train/notumor/Tr-no_1104.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0080.jpg,dataset/train/notumor/Tr-no_1201.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0080.jpg,dataset/train/notumor/Tr-no_1264.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0081.jpg,dataset/train/notumor/Tr-no_0091.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0081.jpg,dataset/train/notumor/Tr-no_0345.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0081.jpg,dataset/train/notumor/Tr-no_0985.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0082.jpg,dataset/train/notumor/Tr-no_0048.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0082.jpg,dataset/train/notumor/Tr-no_0213.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0082.jpg,dataset/train/notumor/Tr-no_0341.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0082.jpg,dataset/train/notumor/Tr-no_1181.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0083.jpg,dataset/test/notumor/Te-no_0093.jpg,test,test,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0083.jpg,dataset/train/notumor/Tr-no_0050.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0083.jpg,dataset/train/notumor/Tr-no_0346.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0083.jpg,dataset/train/notumor/Tr-no_1103.jpg,test,train,no_tumor,no_tumor,0
dataset/test/notumor/Te-no_0084.jpg,dataset/test/notumor/Te-noTr_0001.jpg,test,test,no_tumor,no_tumor,0
